"","Gene","SYMBOL","ENTREZID","KKU055","KKU055_V1","KKU055_V2"
"15922","ENSG00000186185","KIF18B","146909",21.818477,17.368256,16.571992
"15923","ENSG00000186187","ZNRF1","84937",18.007337,19.295946,18.177666
"15924","ENSG00000186188","FFAR4","338557",0.100431,0.02013,0.03233
"15927","ENSG00000186193","SAPCD2","89958",8.428344,12.764338,11.92337
"15928","ENSG00000186197","EDARADD","128178",57.880626,87.388738,83.15118
"15929","ENSG00000186198","SLC51B","123264",0.097672,1.856365,2.511147
"15931","ENSG00000186205","MTARC1","64757",0.861887,3.320609,1.024612
"15932","ENSG00000186207","LCE5A","254910",0,0.11842,0.190237
"15933","ENSG00000186212","SOWAHB","345079",0.204211,1.250596,1.369471
"15934","ENSG00000186222","BLOC1S4","55330",12.472536,18.761173,17.80275
"15936","ENSG00000186230","ZNF749","388567",25.150029,16.634192,18.521558
"15937","ENSG00000186231","KLHL32","114792",0.112692,0.08064,0.173022
"15940","ENSG00000186260","MRTFB","57496",7.989472,7.178467,7.874503
"15943","ENSG00000186272","ZNF17","7565",3.326404,2.714233,1.850253
"15944","ENSG00000186280","KDM4D","55693",1.859916,2.252619,2.12701
"15945","ENSG00000186281","GPAT2","150763",0.052382,0.068531,0.138962
"15946","ENSG00000186283","TOR3A","64222",50.691411,38.522029,32.461665
"15949","ENSG00000186298","PPP1CC","5501",175.356436,174.7807,165.655399
"15950","ENSG00000186300","ZNF555","148254",1.666924,3.216137,2.580071
"15955","ENSG00000186314","PRELID2","153768",15.175499,16.356604,17.623874
"15956","ENSG00000186318","BACE1","23621",10.916484,14.457606,15.245648
"15957","ENSG00000186326","RGS9BP","388531",0.101951,0.30648,0.184588
"15959","ENSG00000186329","TMEM212","389177",5.020016,7.365467,7.531104
"15960","ENSG00000186334","SLC36A3","285641",0.040743,0.081664,0.032789
"15961","ENSG00000186335","SLC36A2","153201",0.042504,0.149279,0.05994
"15963","ENSG00000186350","RXRA","6256",18.321485,16.295011,14.363548
"15964","ENSG00000186352","ANKRD37","353322",1.404983,0.586807,1.541297
"15965","ENSG00000186364","NUDT17","200035",0.988227,2.367308,1.561147
"15968","ENSG00000186376","ZNF75D","7626",7.18308,5.9601,5.58501
"15969","ENSG00000186377","CYP4X1","260293",0.127936,1.089513,1.595482
"15971","ENSG00000186395","KRT10","3858",32.173364,30.147766,30.307136
"15972","ENSG00000186399","GOLGA8R","101059918",0.651936,1.451915,1.04487
"15974","ENSG00000186409","CCDC30","728621",1.798283,4.741447,2.184969
"15975","ENSG00000186416","NKRF","55922",17.474727,15.085498,16.030506
"15976","ENSG00000186417","GLDN","342035",0.905858,2.375701,1.842888
"15977","ENSG00000186432","KPNA4","3840",20.404961,22.036543,21.69885
"15978","ENSG00000186439","TRDN","10345",0,0.029887,0.058316
"15981","ENSG00000186446","ZNF501","115560",0.047308,0.023703,0.038069
"15989","ENSG00000186468","RPS23","6228",2251.315239,1954.830262,1976.813185
"15990","ENSG00000186469","GNG2","54331",11.976338,7.079188,7.607163
"15991","ENSG00000186470","BTN3A2","11118",3.319428,9.593809,7.438316
"15993","ENSG00000186472","PCLO","27445",5.195521,2.178078,3.866328
"15996","ENSG00000186480","INSIG1","3638",27.554172,19.979205,21.114989
"15998","ENSG00000186487","MYT1L","23040",0.297301,0.687982,0.59505
"16000","ENSG00000186496","ZNF396","252884",1.316511,2.012373,1.155243
"16001","ENSG00000186501","TMEM222","84065",44.916314,32.397097,32.305554
"16004","ENSG00000186510","CLCNKA","1187",0,0.165455,0.09755
"16007","ENSG00000186522","SEPTIN10","151011",15.49046,10.224115,12.630994
"16008","ENSG00000186523","FAM86B1","85002",10.52761,7.785235,9.036217
"16009","ENSG00000186526","CYP4F8","11283",0.070437,0.047109,0
"16011","ENSG00000186532","SMYD4","114826",7.32768,6.593126,5.936004
"16014","ENSG00000186564","FOXD2","2306",0.213208,0.595301,0.870282
"16015","ENSG00000186566","GPATCH8","23131",19.46687,17.233748,18.895704
"16016","ENSG00000186567","CEACAM19","56971",1.90427,1.668536,1.077271
"16018","ENSG00000186575","NF2","4771",15.547093,16.54218,15.997337
"16019","ENSG00000186577","SMIM29","221491",10.546457,14.036991,14.694612
"16022","ENSG00000186591","UBE2H","7328",24.826218,28.23344,24.563406
"16023","ENSG00000186603","HPDL","84842",1.026261,0.244712,0.786102
"16024","ENSG00000186625","KATNA1","11104",11.734046,11.132466,13.377123
"16025","ENSG00000186628","FSD2","123722",0.023387,0.065711,0.096739
"16026","ENSG00000186635","ARAP1","116985",8.710874,13.848209,9.851828
"16027","ENSG00000186638","KIF24","347240",2.589676,2.297217,2.739393
"16028","ENSG00000186642","PDE2A","5138",0,0.350989,0.08733
"16030","ENSG00000186648","CARMIL3","90668",0.128168,0.623657,0.687085
"16032","ENSG00000186654","PRR5","55615",3.313076,7.562433,6.221524
"16033","ENSG00000186660","ZFP91","80829",62.751756,52.148001,53.193588
"16034","ENSG00000186665","C17orf58","284018",31.84385,48.333768,45.922305
"16035","ENSG00000186666","BCDIN3D","144233",2.997375,3.198557,3.237468
"16039","ENSG00000186684","CYP27C1","339761",0.417508,0.473488,0.39199
"16040","ENSG00000186687","LYRM7","90624",6.841946,6.455329,7.345145
"16042","ENSG00000186710","CFAP73","387885",1.93764,3.103918,3.100721
"16043","ENSG00000186714","CCDC73","493860",0.018724,0.110085,0.088409
"16044","ENSG00000186715","MST1L","11223",2.087278,3.402199,3.6317
"16045","ENSG00000186716","BCR","613",25.490697,24.496861,25.249774
"16046","ENSG00000186723","OR10H1","26539",1.196393,1.685619,1.346306
"16049","ENSG00000186765","FSCN2","25794",1.144123,0.399089,0.886619
"16051","ENSG00000186767","SPIN4","139886",9.340735,7.859987,7.994588
"16053","ENSG00000186787","SPIN2B","474343",9.426384,10.047108,7.357299
"16056","ENSG00000186792","HYAL3","8372",7.350078,10.060939,9.927058
"16059","ENSG00000186806","VSIG10L","147645",1.909442,1.971333,1.986551
"16061","ENSG00000186812","ZNF397","84307",7.105036,7.205886,8.009673
"16062","ENSG00000186814","ZSCAN30","100101467",5.999316,8.329052,7.79124
"16063","ENSG00000186815","TPCN1","53373",11.266567,13.138461,12.047844
"16065","ENSG00000186827","TNFRSF4","7293",0,0.164889,0.074406
"16068","ENSG00000186834","HEXIM1","10614",110.196723,128.661516,125.078065
"16074","ENSG00000186862","PDZD7","79955",0.610372,5.754225,5.339997
"16075","ENSG00000186866","POFUT2","23275",20.588521,16.036505,16.186874
"16078","ENSG00000186871","ERCC6L","54821",15.24408,12.409437,13.83121
"16081","ENSG00000186889","TMEM17","200728",1.817743,1.265348,1.567609
"16082","ENSG00000186891","TNFRSF18","8784",0.072543,3.27668,2.056353
"16084","ENSG00000186897","C1QL4","338761",0.185037,2.669257,2.590174
"16085","ENSG00000186907","RTN4RL2","349667",0.483084,15.828099,13.874377
"16086","ENSG00000186908","ZDHHC17","23390",7.926245,10.221825,8.879264
"16088","ENSG00000186912","P2RY4","5030",0.050105,0.050178,0.040298
"16089","ENSG00000186918","ZNF395","55893",23.749563,18.95758,20.227411
"16090","ENSG00000186919","ZACN","353174",4.17533,3.123424,3.083792
"16096","ENSG00000186951","PPARA","5465",3.455316,2.970267,2.776018
"16097","ENSG00000186952","TMEM232","642987",0.542207,0.633843,0.954631
"16102","ENSG00000186973","CFAP144","440585",0.297778,1.699138,0.995702
"16103","ENSG00000186976","EFCAB6","64800",0.9453,0.64228,0.669799
"16106","ENSG00000186994","KANK3","256949",0,0.893287,0.128246
"16107","ENSG00000186998","EMID1","129080",0.263114,0.289128,0.030136
"16111","ENSG00000187017","ESPN","83715",0.150388,0.478421,0.417227
"16113","ENSG00000187024","PTRH1","138428",10.778229,19.079703,20.546022
"16118","ENSG00000187048","CYP4A11","1579",0.044191,0.143034,0
"16119","ENSG00000187049","TMEM216","51259",18.081479,15.137392,13.256611
"16120","ENSG00000187051","RPS19BP1","91582",114.246181,103.459262,115.597944
"16122","ENSG00000187066","TMEM262","100130348",0.086864,0.087059,0.111858
"16123","ENSG00000187068","C3orf70","285382",0.274278,0.549859,0.652722
"16124","ENSG00000187079","TEAD1","7003",47.567859,46.234352,46.769401
"16126","ENSG00000187091","PLCD1","5333",1.919993,4.165184,4.06133
"16128","ENSG00000187097","ENTPD5","957",7.138607,4.97008,8.115391
"16129","ENSG00000187098","MITF","4286",17.812415,19.104689,14.065441
"16131","ENSG00000187105","HEATR4","399671",0.062805,0.1049,0.050543
"16132","ENSG00000187109","NAP1L1","4673",637.452695,537.832553,552.989167
"16134","ENSG00000187118","CMC1","152100",50.765285,64.605881,53.660411
"16135","ENSG00000187122","SLIT1","6585",0.087803,0.284233,0.149547
"16136","ENSG00000187123","LYPD6","130574",4.812621,7.364717,7.751595
"16137","ENSG00000187134","AKR1C1","1645",0.142281,1.119323,1.309324
"16139","ENSG00000187140","FOXD3","27022",0.550575,0.9928,1.092575
"16140","ENSG00000187144","SPATA21","374955",0.380053,0.240665,0.489345
"16141","ENSG00000187147","RNF220","55182",59.290285,55.257492,51.159928
"16143","ENSG00000187164","SHTN1","57698",38.799839,45.025813,42.420923
"16150","ENSG00000187186","LOC730098","730098",14.422442,17.096261,14.674016
"16151","ENSG00000187187","ZNF546","339327",0.958148,1.314499,1.23761
"16152","ENSG00000187189","TSPYL4","23270",4.32114,4.571466,4.209255
"16154","ENSG00000187193","MT1X","4501",155.89085,264.764161,238.568932
"16155","ENSG00000187210","GCNT1","2650",1.114783,6.393403,4.865934
"16157","ENSG00000187231","SESTD1","91404",12.584814,8.419976,7.257549
"16159","ENSG00000187239","FNBP1","23048",29.664273,28.37637,28.162646
"16160","ENSG00000187240","DYNC2H1","79659",11.696202,7.77308,8.2823
"16162","ENSG00000187243","MAGED4B","81557",6.372512,7.464291,5.57225
"16163","ENSG00000187244","BCAM","4059",5.690306,15.823815,16.65848
"16164","ENSG00000187257","RSBN1L","222194",12.599638,12.516038,13.249092
"16167","ENSG00000187266","EPOR","2057",2.31116,9.84889,7.869616
"16168","ENSG00000187268","FAM9C","171484",0.61073,2.403883,3.629349
"16170","ENSG00000187288","CIDEC","63924",0,0.937558,0.896894
"16172","ENSG00000187325","TAF9B","51616",28.455301,27.743082,28.525347
"16173","ENSG00000187372","PCDHB13","56123",0.014009,0,0.022549
"16174","ENSG00000187391","MAGI2","9863",0.520856,0.672528,0.562299
"16177","ENSG00000187446","CHP1","11261",36.242381,53.661371,55.402094
"16181","ENSG00000187479","C11orf96","387763",0.193655,1.439885,1.505116
"16184","ENSG00000187486","KCNJ11","3767",1.661583,3.073332,2.736537
"16185","ENSG00000187492","CDHR4","389118",0.287048,0.719165,0.808597
"16186","ENSG00000187498","COL4A1","1282",0.364876,0.351373,0.409262
"16190","ENSG00000187514","PTMA","5757",4049.764459,3518.38328,3591.323911
"16192","ENSG00000187522","HSPA14","51182",24.768982,19.955598,16.863444
"16194","ENSG00000187531","SIRT7","51547",32.146134,37.30149,32.878143
"16197","ENSG00000187535","IFT140","9742",9.583104,8.807377,7.207363
"16201","ENSG00000187546","AGMO","392636",0.090863,0,0.146218
"16204","ENSG00000187554","TLR5","7100",0.077847,0.223982,0.219932
"16205","ENSG00000187555","USP7","7874",47.571617,46.666285,48.837115
"16207","ENSG00000187559","FOXD4L3","286380",0,0.309733,0.090941
"16208","ENSG00000187566","NHLRC1","378884",0.57339,0.304122,0.92264
"16211","ENSG00000187583","PLEKHN1","84069",0.881101,1.148142,0.692898
"16213","ENSG00000187595","ZNF385C","201181",0,0.431674,0.392115
"16215","ENSG00000187605","TET3","200424",5.115871,3.651461,4.078005
"16216","ENSG00000187607","ZNF286A","57335",48.927453,36.620584,37.507048
"16217","ENSG00000187608","ISG15","9636",67.562348,88.600002,85.783254
"16218","ENSG00000187609","EXD3","54932",6.27559,6.370274,6.39291
"16221","ENSG00000187624","LIAT1","400566",3.095986,3.332573,3.683409
"16222","ENSG00000187626","ZKSCAN4","387032",2.315047,3.177326,3.368078
"16224","ENSG00000187630","DHRS4L2","317749",6.727594,7.807962,4.768824
"16225","ENSG00000187634","SAMD11","148398",3.68472,5.046361,1.696639
"16226","ENSG00000187642","PERM1","84808",0.043618,0.087422,0.169659
"16227","ENSG00000187650","VMAC","400673",0.94158,1.48237,0.784603
"16231","ENSG00000187664","HAPLN4","404037",0.021066,0,0.033906
"16232","ENSG00000187672","ERC2","26059",6.448583,11.369079,12.809689
"16233","ENSG00000187676","B3GLCT","145173",2.221621,1.788057,1.639049
"16234","ENSG00000187678","SPRY4","81848",32.619038,55.341606,46.82994
"16235","ENSG00000187682","ERAS","3266",0.40048,0.23397,0.281896
"16240","ENSG00000187699","C2orf88","84281",0.106826,0.08922,0.257928
"16242","ENSG00000187713","TMEM203","94107",29.544909,25.507837,24.922284
"16244","ENSG00000187715","KBTBD12","166348",0.32994,0.980503,0.323921
"16245","ENSG00000187720","THSD4","79875",0.030118,0.098126,0.35286
"16247","ENSG00000187726","DNAJB13","374407",0,0.256141,0.081785
"16248","ENSG00000187730","GABRD","2563",0.035081,0.250068,0.555179
"16250","ENSG00000187735","TCEA1","6917",125.705122,126.528788,126.109662
"16251","ENSG00000187736","NHEJ1","79840",9.829883,4.810742,5.423843
"16252","ENSG00000187741","FANCA","2175",32.406376,31.041878,36.140788
"16253","ENSG00000187742","SECISBP2","79048",25.765199,26.895516,21.618586
"16255","ENSG00000187753","C9orf153","389766",0,0.136083,0.072857
"16260","ENSG00000187764","SEMA4D","10507",6.091687,7.533524,7.59742
"16262","ENSG00000187772","LIN28B","389421",0.028256,0.028312,0.093709
"16264","ENSG00000187775","DNAH17","8632",0.327882,0.56352,0.263194
"16265","ENSG00000187778","MCRS1","10445",48.802553,33.735237,31.437707
"16267","ENSG00000187790","FANCM","57697",4.450375,5.698951,4.523309
"16269","ENSG00000187792","ZNF70","7621",0.807677,1.06254,1.121449
"16270","ENSG00000187796","CARD9","64170",1.745468,1.513038,0.964533
"16271","ENSG00000187800","PEAR1","375033",0,0.34105,0.038558
"16272","ENSG00000187801","ZFP69B","65243",6.735107,5.420759,4.912722
"16274","ENSG00000187808","SOWAHD","347454",1.811594,0.673834,1.29044
"16276","ENSG00000187815","ZFP69","339559",8.300126,6.693459,7.268317
"16279","ENSG00000187824","TMEM220","388335",0.353937,0.449259,0.48029
"16281","ENSG00000187837","H1-2","3006",50.72984,32.442668,30.335874
"16282","ENSG00000187838","PLSCR3","57048",20.07233,20.034477,22.614835
"16283","ENSG00000187840","EIF4EBP1","1978",140.724902,108.825239,113.148598
"16284","ENSG00000187847","OR7E25P","26647",0.059248,0.071267,0.038153
"16288","ENSG00000187860","CCDC157","550631",1.814171,2.52702,3.205035
"16290","ENSG00000187866","PABIR1","116224",3.474629,3.951086,4.364205
"16298","ENSG00000187905","LRRC74B","400891",0.429518,0.631599,0.190608
"16299","ENSG00000187908","DMBT1","1755",0.036397,0.218031,0.226896
"16302","ENSG00000187922","LCN10","414332",0,0.044842,0.070859
"16303","ENSG00000187942","LDLRAD2","401944",0.035826,0.089766,0.057668
"16307","ENSG00000187953","PMS2CL","441194",14.159812,13.724596,14.629648
"16308","ENSG00000187954","ZFTRAF1","50626",38.788234,46.93821,39.964548
"16309","ENSG00000187955","COL14A1","7373",1.002108,1.659638,1.259397
"16310","ENSG00000187957","DNER","92737",7.643981,11.101055,11.086095
"16311","ENSG00000187959","CPSF4L","642843",0.235484,0.339005,0.650369
"16312","ENSG00000187961","KLHL17","339451",19.509015,31.642386,25.971162
"16318","ENSG00000187994","RINL","126432",0.170848,0.129808,0.275641
"16319","ENSG00000187997","C17orf99","100141515",0.093858,0.125383,0.251726
"16321","ENSG00000188000","OR7D2","162998",0.046514,0.141457,0.093276
"16322","ENSG00000188001","TPRG1","285386",0.678397,1.812298,0.290453
"16324","ENSG00000188010","MORN2","729967",20.016877,26.537545,27.034692
"16326","ENSG00000188015","S100A3","6274",12.622688,22.515277,25.447468
"16327","ENSG00000188021","UBQLN2","29978",27.728919,26.252808,24.147963
"16328","ENSG00000188026","RILPL1","353116",9.236243,9.516004,6.231916
"16331","ENSG00000188033","ZNF490","57474",1.899412,2.371488,1.860975
"16332","ENSG00000188037","CLCN1","1180",0,0.046223,0.074238
"16335","ENSG00000188042","ARL4C","10123",125.503464,126.742273,126.809233
"16337","ENSG00000188051","TMEM221","100130519",0.057491,0.803632,0.774451
"16338","ENSG00000188056","TREML4","285852",0,0.074187,0.059577
"16340","ENSG00000188064","WNT7B","7477",0.422491,0.202498,0.19096
"16341","ENSG00000188070","ZFTA","65998",14.022029,17.00835,16.822927
"16346","ENSG00000188092","GPR89B","51463",9.134598,11.471964,7.326252
"16347","ENSG00000188095","MESP2","145873",0.521003,0,0.039737
"16350","ENSG00000188107","EYS","346007",0.323544,0.653429,0.312788
"16351","ENSG00000188112","C6orf132","647024",0.113243,0.70152,0.438535
"16353","ENSG00000188124","OR2AG2","338755",1.011088,0.747813,1.11815
"16354","ENSG00000188130","MAPK12","6300",19.543572,21.351072,19.275045
"16357","ENSG00000188153","COL4A5","1287",0.032729,0.065615,0.043908
"16359","ENSG00000188157","AGRN","375790",76.549228,81.000831,73.598801
"16360","ENSG00000188158","NHS","4810",0.55854,1.622171,1.391878
"16362","ENSG00000188163","CIMIP2A","401565",0,0.154343,0.110623
"16363","ENSG00000188167","TMPPE","643853",1.27902,1.073496,1.097393
"16364","ENSG00000188171","ZNF626","199777",0.203062,0.097557,0.013057
"16365","ENSG00000188175","HEPACAM2","253012",0.041625,0.250165,0
"16366","ENSG00000188176","SMTNL2","342527",0,0.080892,0.097444
"16367","ENSG00000188177","ZC3H6","376940",4.264095,4.403654,2.689846
"16368","ENSG00000188186","LAMTOR4","389541",140.425395,116.623889,112.717863
"16369","ENSG00000188191","PRKAR1B","5575",41.806734,15.329087,18.673455
"16370","ENSG00000188199","NUTM2B","729262",2.4613,1.898731,1.644423
"16371","ENSG00000188211","NCR3LG1","374383",8.902885,11.267543,9.813426
"16372","ENSG00000188215","DCUN1D3","123879",3.801635,3.547165,3.2305
"16373","ENSG00000188219","POTEE","445582",0.017122,0.034557,0.013875
"16375","ENSG00000188227","ZNF793","390927",0.889115,0.278904,0.289567
"16376","ENSG00000188229","TUBB4B","10383",317.72792,330.222481,319.584875
"16377","ENSG00000188234","AGAP4","119016",14.310121,18.620002,8.576656
"16378","ENSG00000188243","COMMD6","170622",110.371239,127.738674,129.95891
"16380","ENSG00000188263","IL17REL","400935",0.082941,0.12468,0
"16381","ENSG00000188266","HYKK","123688",3.231641,6.389165,5.560728
"16383","ENSG00000188277","C15orf62","643338",0.222514,0.318481,0.281335
"16384","ENSG00000188282","RUFY4","285180",0.226043,0.643568,0.270832
"16385","ENSG00000188283","ZNF383","163087",2.748391,1.789857,3.245709
"16386","ENSG00000188290","HES4","57801",15.305408,23.652303,21.565974
"16388","ENSG00000188295","ZNF669","79862",14.146067,16.389134,13.981114
"16389","ENSG00000188305","PEAK3","374872",0.260978,0.349295,0.163163
"16391","ENSG00000188312","CENPP","401541",4.990698,1.438643,2.34406
"16392","ENSG00000188313","PLSCR1","5359",27.992216,25.651451,28.863172
"16394","ENSG00000188315","C3orf62","375341",2.900693,5.49043,3.291407
"16395","ENSG00000188316","ENO4","387712",0.489638,0.638861,0.476954
"16396","ENSG00000188321","ZNF559","84527",2.979622,5.944208,8.29888
